timestamp,mac,test_uuid,type,direction,interface,host,isp,duration_s,transfered_mbytes,tput_mbps,std_tput_mbps,max_tput_mbps,min_tput_mbps,median_tput_mbps
2024-02-26T13:43:14-05:00,DC-A6-32-1D-A4-E0,25faff05-4c1f-441f-bce0-86e64a3e4754,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5210,unknown,5.156858,9.097784,14.1136855038475,5.176356144233121,21.147871119334926,7.201110273143584,19.403480825336093
2024-01-13T02:14:32-05:00,DC-A6-32-1D-A4-E0,52f98a1c-d571-42f0-bc66-ffc4df119157,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5216,unknown,5.137312,13.037792,20.30290081661383,3.4797505798087878,25.75856743471581,16.363140282533553,24.345344
2024-04-10T07:34:08-04:00,DC-A6-32-1D-A4-E0,1c0383ce-ad77-46c5-b7c2-04ebf5d64929,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5207,unknown,5.000194,16.67372,26.676916935622902,15.384761127139772,43.764876326571326,5.2013251281440915,29.029213313640792
2024-03-04T11:33:37-05:00,DC-A6-32-1D-A4-E0,01c3bb15-fd12-4e01-8377-729e9252e972,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5210,unknown,5.000141,44.377112,71.00137696116971,28.226169152648485,97.62597892747586,20.593180271280467,79.56922495763584
2024-01-19T00:09:51-05:00,DC-A6-32-1D-A4-E0,9cfe3706-5170-4767-91cc-1d0972a8f493,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5210,unknown,5.044678,14.963632,23.7297714541939,6.380424579519926,39.45321773922306,22.211949013801245,23.82066500888619
2024-02-28T11:34:00-05:00,DC-A6-32-1D-A4-E0,314982a0-df23-4cd2-af6b-9e4e9b73b4ca,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5206,unknown,5.051775,12.302208,19.48179877369835,3.1648181874424632,25.459439427882,17.30759118979853,24.154712475461963
2024-05-11T21:25:26-04:00,DC-A6-32-1D-A4-E0,0fafc9df-e442-4b95-bcd5-9ae7ed4b6052,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5209,unknown,5.048532,14.842,23.5189159937978,6.909849096741436,40.69943928892606,21.839379741231966,24.239438292162014
2024-01-21T01:11:37-05:00,DC-A6-32-1D-A4-E0,5c7b8f27-4e90-4d86-a9cf-97961bc14e40,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5209,unknown,5.044681,14.910056,23.64479498307227,5.287146967499733,37.448856379477476,23.646976,24.216408537977287
2024-03-04T15:42:41-05:00,DC-A6-32-1D-A4-E0,d0688e6a-f48e-44f6-892c-5a5b2af79a04,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5211,unknown,5.165721,12.791632,19.810023808873922,3.0769190214099633,24.758786268169914,16.39036603368892,23.79561140681442
2023-12-27T10:32:08-05:00,DC-A6-32-1D-A4-E0,unknown,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5204,unknown,10.040237,29.89396,23.81932617726056,4.586137101968134,38.393102763314346,21.21470091222101,24.389514377679358
2024-04-18T05:26:58-04:00,DC-A6-32-1D-A4-E0,b30e920c-b68d-4d1e-b18e-ae7691e649c0,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5203,unknown,5.037182,14.969424,23.774283319522702,4.727217918675483,36.02884144770537,23.475648,24.721673676328887
